!# Results of ROTMAS saved at 13-Oct-2007 (11:46:58)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+VU**2)
!# Chi-square            : 157.333
!# Red. Chi-square (N=288,n=2) : 0.550114
!# Parameter name  :            C        V200          MD          MG
!# Parameter value :     9.919360   109.496002     1.000000     1.000000 
!# Parameter error :     0.180147     0.997696     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    4.502      21.3   70.2439         0     120.4     7.718   92.5395   118.116         0         0   
    4.564     21.41   69.7455         0     120.5     7.834   92.9702   118.179         0         0   
    4.627     21.91   69.3159         0     121.2     7.553   93.4017   118.358         0         0   
    4.689     22.39   68.7488         0     121.4     7.463   93.8204   118.448         0         0   
    4.752     22.25    68.362         0     121.7     6.861     94.24   118.531         0         0   
    4.814     21.82   68.0247         0     122.2     6.338   94.6472   118.581         0         0   
    4.877     22.14   67.7483         0     122.7     6.054   95.0553   118.809         0         0   
    4.939     22.95   67.4638         0     123.5      5.87   95.4515   119.118         0         0   
    5.002     23.44   67.0405         0     124.4     5.873   95.8486   119.293         0         0   
    5.064     23.72    66.686         0     125.1     5.817   96.2343    119.46         0         0   
    5.127     24.13   66.4097         0     125.9     5.933   96.6209     119.7         0         0   
     5.19     24.52   66.0356         0     125.9     6.142   97.0023   119.881         0         0   
    5.252     24.58   65.7027         0     126.1     6.468   97.3728    120.01         0         0   
    5.315     24.42    65.301         0     125.8     6.591   97.7443    120.06         0         0   
    5.377     24.57    64.959         0     126.1     6.455   98.1051     120.2         0         0   
     5.44     24.78    64.834         0     126.3      6.02   98.4671   120.471         0         0   
    5.502     24.64   64.3896         0     125.9     5.658   98.8187   120.492         0         0   
    5.565     24.61   63.9866         0     125.4     5.887   99.1714   120.561         0         0   
    5.627     24.71   63.8538         0       126     5.944   99.5142   120.793         0         0   
     5.69     24.58   63.6143         0       126     5.919    99.858   120.924         0         0   
    5.752     24.42   63.3414         0     125.5     5.909   100.192   121.025         0         0   
    5.815     24.33   63.3937         0     125.1     5.917   100.527   121.312         0         0   
    5.877     24.33   63.3507         0     125.4     5.576   100.853   121.559         0         0   
     5.94     24.55   63.0577         0     125.7     5.371    101.18   121.723         0         0   
    6.002     24.74   62.8288         0     125.9     5.086   101.498   121.907         0         0   
    6.065     24.72   62.4476         0     126.9     4.891   101.817   121.974         0         0   
    6.127     24.84   62.1279         0     127.4     4.766   102.127   122.094         0         0   
     6.19     25.22   61.9013         0       127     4.889   102.439   122.317         0         0   
    6.252     25.49   61.6848         0     127.5     4.936   102.742   122.518         0         0   
    6.315     25.55   61.4897         0     128.1     4.844   103.045   122.687         0         0   
    6.377     25.73    61.272         0     128.6     4.853   103.341   122.864         0         0   
     6.44     25.95   61.0804         0     128.1     4.911   103.638   123.065         0         0   
    6.503     25.94   60.8691         0     127.3     4.831   103.931   123.205         0         0   
    6.565     25.83   60.7361         0       127     4.735   104.216   123.357         0         0   
    6.628     25.74   60.6436         0     126.6     4.931   104.502   123.535         0         0   
     6.69     25.58    60.422         0     126.7      4.76   104.781   123.629         0         0   
    6.753      25.4   60.0947         0     126.8     4.815    105.06    123.67         0         0   
    6.815      25.5   60.0048         0     126.7     4.774   105.332   123.878         0         0   
    6.878     25.78   59.9719         0     126.8     4.638   105.606   124.152         0         0   
     6.94     26.17   59.8624         0     126.8     4.775   105.871   124.407         0         0   
    7.003     26.53   59.6633         0     126.9     4.565   106.138   124.615         0         0   
    7.065     26.81   59.4158         0     126.5     4.618   106.398   124.778         0         0   
    7.128      27.1   59.0149         0       126     4.804   106.659   124.873         0         0   
     7.19     27.48   58.9447         0     126.3     4.816   106.913    125.14         0         0   
    7.253     27.86    58.946         0     126.7     4.753   107.168   125.443         0         0   
    7.315     28.21   58.6308         0     126.2     4.775   107.416   125.585         0         0   
    7.378     28.52   58.5933         0     126.1     4.523   107.666   125.851         0         0   
     7.44     28.78    58.461         0     126.4     4.326   107.909   126.057         0         0   
    7.503     28.93   58.1161         0     126.6     4.346   108.153    126.14         0         0   
    7.565     29.07   57.9054         0     127.1     4.361    108.39   126.279         0         0   
    7.628     29.09   57.5614         0     127.7     4.569   108.629   126.332         0         0   
     7.69     29.09   57.2945         0     128.1     4.667   108.861    126.41         0         0   
    7.753     29.45   57.1158         0     127.9     4.857   109.094   126.614         0         0   
    7.816      29.8    56.746         0     128.3     4.623   109.325   126.728         0         0   
    7.878     29.85   56.4632         0     128.1     4.432    109.55   126.808         0         0   
    7.941     30.16   56.2761         0     127.4     4.429   109.775   126.993         0         0   
    8.003     30.45   55.9588         0     127.8     4.099   109.995   127.112         0         0   
    8.066     30.25   55.8281         0     128.3     3.842   110.216   127.198         0         0   
    8.128     30.01   55.6491         0     128.5     4.034   110.431    127.25         0         0   
    8.191     29.91   55.2428         0     128.7     4.137   110.648   127.237         0         0   
