!# Results of ROTMAS saved at 13-Oct-2007 (11:47:10)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+VU**2)
!# Chi-square            : 157.037
!# Red. Chi-square (N=288,n=3) : 0.551006
!# Parameter name  :            C        V200          MD          MG
!# Parameter value :    10.233900   108.275002     0.960987     1.000000 
!# Parameter error :     0.472636     1.891428     0.053703     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    2.438    -3.313   67.5005         0     98.95      5.65   74.5042    100.48         0         0   
    2.501    -3.768   67.7824         0     97.96     5.947   75.2672    101.22         0         0   
    2.563    -1.335   67.8592         0     98.02     5.535   76.0027    101.88         0         0   
    2.626     3.758   68.1196         0     97.81     5.436   76.7352   102.678         0         0   
    2.689      4.56    68.364         0     98.59      4.98   77.4531   103.409         0         0   
    2.751     4.388   68.7012         0     99.98      4.97   78.1459   104.144         0         0   
    2.814     2.929   69.2643         0     99.95     5.133   78.8364   104.982         0         0   
    2.876     -3.21   69.9093         0       100     4.688   79.5031   105.819         0         0   
    2.939     -4.77   70.3086         0     100.5     4.215   80.1679   106.524         0         0   
    3.001    -5.367   70.7589         0     101.5      3.98   80.8101   107.277         0         0   
    3.064    -5.373   71.2043         0     102.3     4.451   81.4508   108.053         0         0   
    3.126    -4.263   71.6421         0     103.4     4.389     82.07   108.857         0         0   
    3.189     2.225   72.0249         0     104.1      4.25   82.6881   109.681         0         0   
    3.251     5.319   72.4119         0     104.8     4.151   83.2856   110.491         0         0   
    3.314      7.78    72.988         0       106     4.658   83.8823   111.463         0         0   
    3.376     9.963   73.4506         0     107.8     5.368   84.4595   112.373         0         0   
    3.439     12.08   73.9407         0     108.8     5.801    85.036   113.333         0         0   
    3.501     14.33    74.295         0       110     5.913   85.5939   114.243         0         0   
    3.564     16.21   74.4883         0     110.8     5.957   86.1514   115.036         0         0   
    3.626      17.4   74.4946         0     111.9     6.024    86.691   115.618         0         0   
    3.689     17.95   74.1955         0     113.2     6.022   87.2304   115.915         0         0   
    3.751     18.05    73.875         0     114.3     5.968   87.7526    116.12         0         0   
    3.814        18   73.4754         0     114.8     5.845   88.2749   116.254         0         0   
    3.877     17.95   72.9592         0     115.8     5.533   88.7888   116.313         0         0   
    3.939     17.97   72.4152         0     116.3      5.87   89.2866   116.357         0         0   
    4.002     18.19   71.8066         0     116.7     5.649   89.7846   116.397         0         0   
    4.064      18.4   71.4725         0     117.2     5.172   90.2671   116.598         0         0   
    4.127     18.73   71.0884         0     117.5     5.133     90.75    116.79         0         0   
    4.189     19.29   70.7672         0     118.3     5.236   91.2179    117.05         0         0   
    4.252     20.02   70.5325         0     119.1     5.377   91.6863   117.397         0         0   
    4.314     20.62   70.1738         0     119.2     5.942   92.1404   117.641         0         0   
    4.377     21.05   69.5613         0     119.5     6.878    92.595    117.71         0         0   
    4.439     21.34   69.2831         0     120.6     7.367   93.0358   117.946         0         0   
    4.502      21.3   68.8601         0     120.4     7.718   93.4772    118.04         0         0   
    4.564     21.41   68.3715         0     120.5     7.834   93.9053   118.115         0         0   
    4.627     21.91   67.9503         0     121.2     7.553   94.3341   118.306         0         0   
    4.689     22.39   67.3944         0     121.4     7.463   94.7501    118.41         0         0   
    4.752     22.25   67.0152         0     121.7     6.861   95.1668   118.502         0         0   
    4.814     21.82   66.6846         0     122.2     6.338   95.5711   118.561         0         0   
    4.877     22.14   66.4136         0     122.7     6.054   95.9762   118.796         0         0   
    4.939     22.95   66.1347         0     123.5      5.87   96.3694   119.112         0         0   
    5.002     23.44   65.7198         0     124.4     5.873   96.7634   119.297         0         0   
    5.064     23.72   65.3722         0     125.1     5.817   97.1458   119.472         0         0   
    5.127     24.13   65.1014         0     125.9     5.933   97.5291   119.718         0         0   
     5.19     24.52   64.7347         0     125.9     6.142   97.9072   119.907         0         0   
    5.252     24.58   64.4083         0     126.1     6.468   98.2743   120.044         0         0   
    5.315     24.42   64.0145         0     125.8     6.591   98.6424   120.102         0         0   
    5.377     24.57   63.6793         0     126.1     6.455   98.9998   120.248         0         0   
     5.44     24.78   63.5567         0     126.3      6.02   99.3582   120.522         0         0   
    5.502     24.64   63.1211         0     125.9     5.658   99.7062   120.552         0         0   
    5.565     24.61    62.726         0     125.4     5.887   100.055   120.629         0         0   
    5.627     24.71   62.5958         0       126     5.944   100.394   120.863         0         0   
     5.69     24.58   62.3611         0       126     5.919   100.734   120.998         0         0   
    5.752     24.42   62.0935         0     125.5     5.909   101.065   121.103         0         0   
    5.815     24.33   62.1448         0     125.1     5.917   101.396   121.388         0         0   
    5.877     24.33   62.1027         0     125.4     5.576   101.718   121.636         0         0   
     5.94     24.55   61.8154         0     125.7     5.371   102.041   121.804         0         0   
    6.002     24.74    61.591         0     125.9     5.086   102.355   121.992         0         0   
    6.065     24.72   61.2173         0     126.9     4.891    102.67   122.065         0         0   
    6.127     24.84   60.9039         0     127.4     4.766   102.976    122.19         0         0   
     6.19     25.22   60.6818         0       127     4.889   103.284   122.417         0         0   
    6.252     25.49   60.4696         0     127.5     4.936   103.582    122.62         0         0   
    6.315     25.55   60.2783         0     128.1     4.844   103.882   122.792         0         0   
    6.377     25.73   60.0649         0     128.6     4.853   104.173   122.971         0         0   
     6.44     25.95   59.8771         0     128.1     4.911   104.466   123.174         0         0   
    6.503     25.94   59.6699         0     127.3     4.831   104.755   123.317         0         0   
    6.565     25.83   59.5396         0       127     4.735   105.036   123.469         0         0   
    6.628     25.74   59.4489         0     126.6     4.931   105.318   123.647         0         0   
     6.69     25.58   59.2317         0     126.7      4.76   105.592   123.743         0         0   
    6.753      25.4   58.9108         0     126.8     4.815   105.867   123.788         0         0   
    6.815      25.5   58.8227         0     126.7     4.774   106.135   123.996         0         0   
    6.878     25.78   58.7904         0     126.8     4.638   106.404   124.269         0         0   
     6.94     26.17   58.6831         0     126.8     4.775   106.665   124.523         0         0   
    7.003     26.53   58.4879         0     126.9     4.565   106.928   124.733         0         0   
    7.065     26.81   58.2453         0     126.5     4.618   107.183   124.898         0         0   
    7.128      27.1   57.8523         0       126     4.804    107.44   124.998         0         0   
     7.19     27.48   57.7835         0     126.3     4.816   107.689   125.264         0         0   
    7.253     27.86   57.7847         0     126.7     4.753    107.94   125.564         0         0   
    7.315     28.21   57.4757         0     126.2     4.775   108.184    125.71         0         0   
    7.378     28.52    57.439         0     126.1     4.523   108.428   125.974         0         0   
     7.44     28.78   57.3093         0     126.4     4.326   108.667   126.179         0         0   
    7.503     28.93   56.9712         0     126.6     4.346   108.906   126.266         0         0   
    7.565     29.07   56.7646         0     127.1     4.361   109.139   126.406         0         0   
    7.628     29.09   56.4274         0     127.7     4.569   109.373   126.462         0         0   
     7.69     29.09   56.1658         0     128.1     4.667     109.6   126.543         0         0   
    7.753     29.45   55.9906         0     127.9     4.857   109.829   126.747         0         0   
    7.816      29.8   55.6281         0     128.3     4.623   110.055   126.865         0         0   
    7.878     29.85   55.3508         0     128.1     4.432   110.275   126.946         0         0   
    7.941     30.16   55.1674         0     127.4     4.429   110.497   127.132         0         0   
    8.003     30.45   54.8564         0     127.8     4.099   110.712   127.254         0         0   
    8.066     30.25   54.7283         0     128.3     3.842   110.928   127.339         0         0   
    8.128     30.01   54.5528         0     128.5     4.034   111.139   127.391         0         0   
    8.191     29.91   54.1545         0     128.7     4.137    111.35   127.382         0         0   
    8.253     29.83   53.8701         0     129.1     4.092   111.556   127.423         0         0   
    8.316     30.01   53.6273         0     129.2     4.198   111.763   127.544         0         0   
    8.378     30.46   53.4646         0     129.2     4.378   111.965   127.759         0         0   
    8.441     30.74    53.406         0     129.3     4.586   112.167   127.979         0         0   
    8.503     30.67   53.1211         0     129.4      4.73   112.364   128.016         0         0   
    8.566      30.6   52.6944         0     129.3     4.858   112.562   127.997         0         0   
    8.628     30.64   52.5746         0     129.2     4.982   112.755   128.127         0         0   
    8.691     30.74   52.3903         0     128.9     5.176   112.949   128.247         0         0   
    8.753     30.99   52.2799         0     128.9     5.194   113.138   128.428         0         0   
    8.816     31.33   52.1749         0     128.3     5.104   113.328   128.635         0         0   
    8.878     31.65   51.8627         0     128.5     4.761   113.513    128.75         0         0   
    8.941     31.84    51.574         0     128.4     4.699   113.698   128.845         0         0   
    9.003     31.79   51.4867         0     128.5     4.662   113.879   128.957         0         0   
    9.066     31.81   51.3298         0       128     4.809   114.061    129.06         0         0   
    9.129     31.83   51.2439         0     127.8     4.859   114.241    129.19         0         0   
    9.191     31.78   51.1359         0     127.5      4.51   114.416    129.29         0         0   
    9.254     31.77   50.8509         0       128     4.462   114.593   129.331         0         0   
    9.316     31.75    50.697         0     128.2     4.679   114.764   129.418         0         0   
    9.379     31.81   50.5942         0     127.9     4.566   114.937   129.546         0         0   
    9.441     31.94   50.4744         0     127.7     4.504   115.105    129.68         0         0   
    9.504     32.15   50.3425         0     127.8     5.378   115.274   129.831         0         0   
    9.566     32.51   50.1041         0     127.7     4.901   115.438   129.974         0         0   
    9.629     32.88   49.7929         0     127.5     4.363   115.604   130.095         0         0   
    9.691     33.05    49.642         0     127.6      4.31   115.765   130.224         0         0   
    9.754     33.09    49.517         0     127.7       4.3   115.927    130.33         0         0   
    9.816     33.09   49.4021         0     127.6     4.438   116.085   130.427         0         0   
    9.879     33.48   49.2765         0     127.3     4.651   116.244   130.621         0         0   
    9.941     34.02   48.9949         0     127.4     4.704   116.399   130.792         0         0   
       10     34.27   48.7583         0     127.3     4.688   116.544   130.899         0         0   
    10.07     34.41    48.627         0     127.3     4.423   116.716   131.039         0         0   
    10.13     34.35   48.5196         0     127.2     4.441   116.861   131.113         0         0   
    10.19     34.23    48.414         0     127.4     4.289   117.004    131.17         0         0   
    10.25     34.33   48.2643         0     127.7     4.188   117.147   131.268         0         0   
    10.32     34.69   47.9433         0       128     3.976   117.311   131.392         0         0   
    10.38     35.08   47.7666         0     128.1     3.966    117.45   131.556         0         0   
    10.44     35.34   47.6707         0     128.3     3.959   117.588   131.714         0         0   
     10.5     35.34   47.5733         0     128.2     3.995   117.725     131.8         0         0   
    10.57     35.48   47.4589         0     128.6     3.833   117.883   131.938         0         0   
    10.63     35.76   47.2266         0       129      3.64   118.017    132.05         0         0   
    10.69     35.93   46.9768         0     129.8     3.548   118.149   132.125         0         0   
    10.75     36.03   46.8479         0     130.1     3.622   118.281   132.224         0         0   
    10.82      36.1   46.7541         0     130.3     3.611   118.432   132.345         0         0   
    10.88      36.3   46.6577         0     130.4     3.543   118.561   132.481         0         0   
    10.94     36.55    46.545         0     130.4     4.284   118.688   132.624         0         0   
       11     36.66   46.2883         0     130.5     4.247   118.814   132.678         0         0   
    11.07      36.7   46.0596         0     130.8     3.351    118.96    132.74         0         0   
    11.13     36.74   45.9577         0     130.6      3.38   119.083   132.826         0         0   
    11.19     36.89   45.8905         0     130.6     3.313   119.206   132.954         0         0   
    11.25     37.14   45.8009         0     130.9     3.134   119.327   133.102         0         0   
    11.32     37.25   45.6182         0     131.1     3.106   119.467   133.195         0         0   
    11.38     37.34   45.3734         0     130.8      3.13   119.586   133.243         0         0   
    11.44     37.35   45.2145         0     130.7      3.19   119.703   133.298         0         0   
     11.5     37.32   45.1225         0     130.5      3.18    119.82   133.363         0         0   
    11.57     37.31   45.0468         0     130.8     3.166   119.955   133.455         0         0   
    11.63     37.38   44.9548         0     130.9      3.89   120.069   133.547         0         0   
    11.69     37.53   44.7519         0     131.3     3.023   120.182   133.622         0         0   
    11.75     37.66   44.5386         0     131.5     2.965   120.294   133.688         0         0   
    11.82     37.71   44.3923         0     131.5     3.053   120.423    133.77         0         0   
    11.88     37.68   44.3123         0     131.7     3.169   120.533   133.834         0         0   
    11.94     37.57   44.2657         0       132      3.13   120.642   133.886         0         0   
       12     37.54   44.1521         0     131.8     3.131    120.75   133.937         0         0   
    12.07     37.45   43.9007         0     132.2     3.164   120.874   133.942         0         0   
    12.13     37.36   43.7234         0     133.1     3.324    120.98   133.954         0         0   
    12.19      37.4   43.6258         0     133.1     3.218   121.084   134.028         0         0   
    12.25     37.48   43.5475         0     133.3     3.178   121.188   134.118         0         0   
    12.32     37.44   43.4915         0     132.9     3.189   121.308   134.197         0         0   
    12.38      37.5   43.3419         0     132.5      3.04   121.409   134.257         0         0   
    12.44     37.64    43.133         0     132.9     3.948    121.51    134.32         0         0   
     12.5     37.71   42.9826         0     133.3     3.372    121.61   134.382         0         0   
    12.57     37.73   42.8818         0     133.4      3.39   121.725   134.459         0         0   
    12.63     37.71   42.8555         0     133.1     3.353   121.823   134.534         0         0   
    12.69     37.62   42.7654         0     133.2     3.488   121.919   134.568         0         0   
    12.75     37.55   42.5861         0     133.1     3.537   122.015   134.578         0         0   
    12.82      37.4   42.3726         0     133.9     3.615   122.126    134.57         0         0   
    12.88     37.36    42.261         0     133.3     6.303    122.22   134.609         0         0   
    12.94     37.46   42.1839         0     133.4     3.781   122.313   134.697         0         0   
    13.01     37.46   42.1519         0     133.9     3.714   122.421   134.785         0         0   
    13.07     37.29   42.0362         0     134.2     4.379   122.512   134.785         0         0   
    13.13     37.17   41.8409         0     134.9      4.65   122.603   134.773         0         0   
    13.19     37.17   41.6802         0       135     4.179   122.693   134.805         0         0   
    13.26     37.11   41.5738         0     134.1      4.45   122.796    134.85         0         0   
    13.32     37.05   41.5062         0     134.3      4.59   122.884   134.892         0         0   
    13.38     36.95   41.4862         0     134.3     4.576   122.971   134.938         0         0   
    13.44     36.89   41.3492         0     135.4     4.159   123.057   134.958         0         0   
    13.51     36.99   41.1412         0     136.5     4.006   123.157   135.013         0         0   
    13.57      37.1   41.0124         0     136.8     4.374   123.242   135.081         0         0   
    13.63     37.15    40.933         0     137.4     3.889   123.326   135.147         0         0   
    13.69     37.29   40.8662         0     137.8     4.052   123.409   135.242         0         0   
    13.76     37.51   40.8256         0     138.5     4.291   123.505   135.378         0         0   
    13.82     37.59   40.6539         0     139.4     4.718   123.586   135.422         0         0   
    13.88      37.5   40.5001         0     139.1     4.675   123.667   135.425         0         0   
    13.94     37.51   40.3925         0     139.9     5.065   123.747   135.469         0         0   
    14.01     37.61   40.3093         0     141.2     4.729   123.839   135.556         0         0   
    14.07      37.5   40.3091         0     142.4     4.556   123.917   135.597         0         0   
    14.13     37.29   40.2037         0     142.9       4.8   123.995   135.579         0         0   
    14.19     37.26   40.0319         0     143.9     4.446   124.072    135.59         0         0   
    14.26      37.3   39.8686         0     141.4     4.846   124.161   135.635         0         0   
    14.32     37.27   39.7866         0     142.1     4.415   124.236   135.671         0         0   
    14.38     37.16   39.7233         0     141.6      4.61   124.311   135.691         0         0   
    14.44     37.11   39.7241         0     141.1     6.545   124.385   135.746         0         0   
    14.51     37.15   39.5695         0     139.8     4.895   124.471    135.79         0         0   
    14.57      37.2   39.4162         0     140.8     4.557   124.544   135.826         0         0   
    14.63     37.18    39.295         0     140.3      4.94   124.616   135.851         0         0   
    14.69     37.16   39.2205         0     139.7     4.891   124.687   135.889         0         0   
    14.76     37.13   39.1529         0     140.2     4.893   124.769   135.937         0         0   
    14.82     36.98    39.139         0     139.7     4.545   124.839   135.957         0         0   
    14.88     36.88   38.9865         0     139.5     4.288   124.909   135.949         0         0   
    14.94     36.88   38.8503         0     138.5     4.278   124.977   135.974         0         0   
    15.01     37.01   38.7351         0     137.3     4.754   125.057   136.049         0         0   
    15.07      37.2   38.6698         0     138.3     4.406   125.124   136.144         0         0   
    15.13     37.35   38.6133         0       141     3.761   125.191    136.23         0         0   
    15.19     37.39   38.5892         0     141.6     3.656   125.257   136.295         0         0   
    15.26     37.35   38.4151         0     140.7     3.531   125.333   136.305         0         0   
    15.32     37.32    38.289         0     139.5     3.432   125.398   136.321         0         0   
    15.38      37.3   38.2117         0     140.6     3.371   125.462   136.353         0         0   
    15.44     37.26   38.1517         0     139.5     3.475   125.526   136.384         0         0   
    15.51     37.24   38.1534         0     138.7     3.367   125.599   136.447         0         0   
    15.57     37.18   38.0276         0     139.5     3.159   125.662   136.453         0         0   
    15.63     37.06   37.8915         0     141.1      3.13   125.724   136.439         0         0   
    15.69     36.92   37.7773         0       140     3.084   125.785   136.426         0         0   
    15.76     36.73   37.6991         0     140.1     3.011   125.856   136.418         0         0   
    15.82     36.58   37.6464         0     140.9     2.845   125.916   136.419         0         0   
    15.88     36.45   37.6475         0     140.9     2.843   125.975   136.439         0         0   
    15.94     36.39   37.5111         0     140.5     3.088   126.034    136.44         0         0   
    16.01     36.26   37.3698         0     139.6     2.813   126.102    136.43         0         0   
    16.07     36.16     37.28         0     138.2     3.083    126.16   136.432         0         0   
    16.13     36.14    37.219         0     136.5     4.838   126.218   136.463         0         0   
    16.19     36.24   37.1698         0     135.9     4.495   126.274   136.529         0         0   
    16.26     36.27   37.1377         0     135.3     4.074    126.34   136.589         0         0   
    16.32     36.23   37.0035         0     136.1     5.706   126.396   136.593         0         0   
    16.38     36.15   36.8894         0     136.3     4.518   126.451   136.592         0         0   
    16.44     36.02   36.8146         0     135.7     4.072   126.505   136.588         0         0   
    16.51     35.79   36.7512         0     135.5     3.552   126.568   136.569         0         0   
    16.57      35.6   36.7032         0     135.5     3.318   126.622   136.556         0         0   
    16.63     35.44   36.6592         0     135.1      3.64   126.675   136.552         0         0   
    16.69     35.34   36.5372         0     134.9     2.521   126.728   136.542         0         0   
    16.76      35.2   36.4181         0     134.3      2.02   126.788   136.531         0         0   
    16.82     35.05   36.3589         0     134.4     1.982    126.84   136.524         0         0   
    16.88     34.93   36.3089         0     135.4     1.907   126.891   136.528         0         0   
    16.94     34.87   36.3221         0     134.5     1.987   126.942   136.563         0         0   
    17.01     34.91   36.1779         0     133.7      2.03       127   136.589         0         0   
    17.07        35   36.0723         0     133.2     2.648    127.05    136.63         0         0   
    17.13     35.08   35.9866         0     133.2     2.348   127.099   136.674         0         0   
    17.19     35.09   35.9298         0       134     2.946   127.148   136.707         0         0   
    17.26        35   35.8777         0     134.3     4.443   127.204   136.722         0         0   
    17.32     34.97   35.8653         0     135.5     5.942   127.252   136.756         0         0   
    17.38     34.93   35.7451         0     135.3     5.264   127.299   136.758         0         0   
    17.44     34.89   35.6441         0     134.2     4.969   127.346   136.765         0         0   
    17.51     34.82   35.5626         0     134.6     4.842     127.4   136.777         0         0   
    17.57     34.74   35.5121         0     135.9     3.963   127.446   136.786         0         0   
    17.63     34.62   35.4709         0     137.3     4.521   127.491   136.787         0         0   
    17.69     34.59    35.441         0     137.5     5.241   127.536   136.814         0         0   
    17.76     34.54    35.316         0     138.6     5.564   127.588   136.817         0         0   
    17.82     34.53   35.2225         0     137.1     5.836   127.632   136.832         0         0   
    17.88     34.48   35.1677         0     136.9     5.429   127.676   136.846         0         0   
    17.94     34.49   35.1226         0     137.2      5.07    127.72   136.877         0         0   
    18.01     34.48   35.0756         0     138.5     4.721    127.77    136.91         0         0   
